brand,rating,review,date_experience
Amazon,1,"J’ai acheté début d’année 2023, une machine à barbe à papa blanche(77,73€). J’ai reçu une machine bleue. J’ai contacté le service après vente d’Amazon qui m’a conseillé de renvoyer à mes frais le colis au vendeur chinois. Et qu’une fois le colis retourné, je serais remboursé du produit et des frais de retour. (Frais de retour: 66,15€).Sauf que le vendeur a refusé le colis (cf photo). Celui ci m’a donc été renvoyé. Nous avons contacté à maintes reprises le service après vente d’Amazon et à chaque fois ceux ci nous disaient que nous allions être remboursé de tout et que nous pouvions garder l’article envoyé mais comme nous n’avions toujours rien, hier lors d’un énième appel nous avons demandé à parler avec une responsable du service après vente! Celle ci d’un ton hautain nous indique qu’il faut encore tenter de renvoyer le colis (à nouveau 66,15€) sans être certain qu’on nous rembourse tout ces frais.Nous ne sommes pas responsable de l’erreur d’envoi, on nous parle mal au téléphone et en plus on nous demande de payer et encore payer. (Pour le moment nous avons perdu 143,88€) J’avais confiance en Amazon mais ils m’ont perdu. Je ne compte pas en rester là, une mise en demeure suivra et là non publicité sur les réseaux aussi. C’est inadmissible d’être traité de la sorte.J’ai écrit un message sur X (Twitter) et bizarrement j’ai eu une réponse (histoire de faire croire que mon problème allait être résolu) mais en fait rien n’a été fait, on devait m’appeler sous 72h… j’attends encore et ça fait un mois",10 octobre 2023
Amazon,1,Impossible d'effectuer une commande car il est impossible de passer au-delà de la sélection de l'adresse de livraison.,22 novembre 2022
Amazon,1,"achat sur amazon portugal un gilet la commande ne correspond pas a ce que j'ai achete j'ai demande un retour depuis 15 jours et pas de nouvelles du transporteur qui devait reprendre le colis, amazon me demande de contacter celeritas ce n'est pas a moi de le faire j'ai demande un remboursement aucune reponse (commande:404-5736412-4920359 du 21/09/2024)",21 septembre 2024
Amazon,1,"Le 31/05/2023 un sofa tantrique a été commandé. Rien sur le descriptif précisait qu'il fallait un gonfleur et que le sofa était gonflable. Le vendeur BASHANG a été contacté acceptant le retour à la charge du client. Deux jours plus tard, Le vendeur BASHANG se ravise et propose un remboursement de 30,00 € au lieu de 147,00 € et vous suggère de garder le sofa ! Le sofa n'a pas été déballé. EVITER A TOUT PRIX TOUT ACHAT AVEC LE VENDEUR BASHANG.AMAZON a été aussi contacté en dénonçant la pratique du vendeur BASHANG, et en lui posant la question de quelle manière il pouvait cautionner des vendeurs de la sorte sur leur site. AMAZON propose une adresse de retour différente de celle donnée par le vendeur BASHANG, sans certitude de remboursement des frais de retour, assurance du produit, et contre-signature. A noter que l'adresse suggérée par AMAZON est inconnue des services postaux, et que celle du vendeur est en Angleterre ; la réponse du vendeur est en espagnol !!! Une honte pour les deux protagonistes ! Les profils comme le vendeur BASHANG ne devraient pas du tout être acceptés sur AMAZON, car la politique de retour est galvaudée. AMAZON propose 30 jours de retour avec remboursement intégral, et cela se passait aisément ; s'agissant d'un vendeur tiers (comme le vendeur BASHANG), celui-ci ne respecte nullement la politique de retour A-Z d'AMAZON.AMAZON devrait faire apparaître dans le descriptif des articles vendus sur leurs site s'il s'agit d'un vendeur tiers, et quelle est sa politique de retour de manière explicite. Cela permettrait au client d'acheter ou non en toute connaissance de cause, et de s'éviter des démarches fastidieuses pour obtenir le remboursement intégral de l'article commandé, frais de retour inclus en cas de non conformité par rapport au descriptif. J'ai souligné d'ailleurs que cela ressemblait à de la publicité mensongère induisant fortement à se tromper à cause d'informations dissimulées.En résumé, EVITER TOUT ACHAT CHEZ LE VENDEUR BASHANG sur Amazon !",31 mai 2023
Amazon,1,"Je mets 1 parce qu'on ne peut pas mettre 0 !!Nous avons commandé une cheminée électrique sur Amazon. Cette dernière (presque 200 euros tout de meme) est arrivée cassée ! Nous avons pris des photos avant d'ouvrir l'emballage car celui-ci était déjà endommagé. Dès réception, nous avons pris des photos du matériel défectueux et des différents impacts et remis imméditament la cheminée dans l'emballage. Il faisait alors très froid dans l'est à ce moment-là et nous comptions sur cette cheminée pour réchauffer notre appartement très mal isolé.Nous ne pouvons prendre le risque de faire fonctionner un appareil dans cet état. Personne ne nous répond ! Ni Amazon, ni le vendeur. Nous avons déjà envoyé deux messages et il y a fort à parier qu'aucun retour ne sera fait.A l'époque, je travaillais au sein d'une entreprise qui vendait sur Amazon et ces derniers penchaient toujours en faveur des clients surtout si preuve à l'appui. Désormais force est de constater que ce n'est plus le cas. Nous ne pensons pas en rester là. S'il faut porter plainte nous le ferons.Amazon, PLUS JAMAIS !!",03 janvier 2023
Amazon,1,Amazon Italie c'est un vrai désastre modification jours et heures préviennent en dernière minute finalement ils ne viennent ils ne m'appelle pas au téléphone comment savoir si ils sont au lieu de livraison pas j'ai vécu 4 ans au Mexique ça fonctionnait hyper bien mais en Italie c'est vraiment prise de tête je ne commande plus désolée,08 janvier 2024
Amazon,1,j' ai commandé un produit pour livraison le 9 octobre produit toujours pas livré le 16 lorsque je demande le remboursement la réponse est (produit en cours de livraison) sauf que chez le fournisseur la commande est ( retardée ),16 octobre 2023
Amazon,1,Une étoile car on ne peut pas en mettre zéro !!!!Des VOLEURS QUI NE RESPECTENT PAS LE CONTRAT DE REMBOURSEMENT. ALLEZ SUR TEMU BIEN PLUS SERIEUX ET MOINS CHER,18 mars 2024
Amazon,1,"J’ai commandé un iPhone 15 pro Max 1 TO qui a été volé avant ou lors de la livraison, j’ai reçu une planche de jeu à la place. Toujours en attente d’un remboursement (quasi 2000€) presque un mois après. J’ai reçu une notification en fin de journée comme quoi mon colis est livré. Inquiète que de ne pas avoir eu d’appel ni de demande de code otp je sors rapidement du travail pour récupérer le colis. Je vois un carton dans la boîte aux lettres et je me dis directement que quelque chose ne va pas car impossible qu’une boîte d’iPhone rentre dans la boîte aux lettres celle-ci étant trop petite. Je découvre un carton tout plat, re scotché par l’entreprise qui livre à une extrémité. J’ouvre et je découvre avec effroi une planche de jeu ouija à l’intérieur. J’ai effectué les démarches de retour. Déposé plainte. Quasi un mois après on me demande de patienter encore. Je n’arrive pas à savoir vraiment où est mon retour et surtout mon remboursement.Le service client me donne des infos différentes à chaque fois, quand il daigne me répondre. Je ne compte pas les discussions tout juste polis de leur part alors que j’ai quand même payé pour ce téléphone que je ne verrais jamais. J’ai demandé le numéro IMEI pour au moins bloquer le portable que le voleur ne s’en serve pas et on m’a répondu que ce n’était pas possible. Je ne parle même pas de la livraison d’un colis à 2000€ sans code OTP ?Moralité j’ai commandé naïvement pensant que le site était digne de confiance. J’attends toujours mon remboursement mais en voyant les commentaires sur internet je commence à me demander si je vais le voir un jour. Aucune enquête internet n’a vraiment été menée pour savoir ce qu’il s’est passé réellement. Je ne lâcherais rien, je paye d’ici quelques jours la deuxième mensualité de mon crédit pour un bien que je ne vais jamais recevoir, c’est inadmissible pour une plate-forme pareil. Le laxisme de la prise en charge alors que je suis la victime l’est tout autant.Fuyez pour les gros achats.",12 novembre 2023
Amazon,3,C'est toujours moitié/moitié avec Amazon. On ne sait jamais si l'on va être content ou déçu...,20 août 2024
Amazon,1,"Je suis cliente Amazon.fr depuis le début de son ouverture en France, au début ce n’était que des livres, cd et dvd, puis l’offre s’est diversifiée proposant même des produits de tiers et c’est à partir de ce moment que Amazon a commencé à être victime de son succès.Les produits sont de plus en plus chers, on trouve moins cher sur cdiscount qui a en outre un SAV plus performant. Les colis ont du mal à arriver en temps et en heure malgré les promesses de Prime. Mais surtout les retours, on atteint des sommets de lenteur invraisemblable en matière de traitement de retour.J’ai renvoyé un vidéo projecteur d’environ 300€ le 16 septembre et j’ai demandé un avoir Amazon en remboursement d’autant que j’ai payé cet article en 4 fois. Mon 3ème prélèvement vient d’être fait et je n’ai toujours pas eu de remboursement.Le suivi du colis indique qu’il a été livré à son destinataire dans les 3 jours qui ont suivi son dépôt. Et depuis rien.Chaque fois que je contacte le SAV, les conseillers nous tiennent le même discours copié collé « nous sommes désolés de ce désagrément » « un fois le colis traité nous vous rembourserons » bla bla-bla-bla. Ce n’est plus un service clients ce sont des robots. Ils ne devraient même pas s’embêter à embaucher des gens, l’IA pourrait les remplacer sans souci, il n’y a aucun dialogue, juste des phrases répétées en boucle, même l’IA peut faire largement mieux.Ça fait maintenant un mois et demi que j’attends le remboursement. Ils me demandent de patienter encore jusqu’au 16 novembre pour que le colis soit traité, 2 mois ???? D’abord ça a été 15 jours ensuite un mois et maintenant 2 mois ? Je n’ai jamais vu un service de retours aussi lent. Et le 16 novembre ils vont me dire de patienter jusqu’au 16 décembre ?Je crois que je peux oublier ce remboursement et vers qui se tourner ? J’ai essayé la fevad mais je n’ai pas le moindre espoir que ça fasse bouger les choses.Autre nouveauté, hier j’ai reçu la nouvelle Kindle couleurs avec un gros défaut de fuite de lumière. Auparavant Amazon proposait un échange immédiat en cas de défauts sur un produit qu’ils vendent eux même, maintenant il faut renvoyer la Kindle et attendre le remboursement pour la commander à nouveau et vu le délai de remboursement et même sans avoir la certitude d’être remboursée… acheter une Kindle avec un SAV aussi lamentable et des conseillers aussi désagréables (je suis tombée sur un conseiller qui m’a envoyée promener), je ne prendrai plus ce risque. J’ai acheté une kobo à boulanger hier.Quant la Kindle je me demande si je ne vais pas la vendre à petit prix avec ce défaut plutôt que la renvoyer, je pourrai au moins récupérer un peu d’argent dessus plutôt que de risquer de ne pas être remboursée. Il y a des voleurs dans les services Amazon maintenant j’en suis sûre, j’ai déjà renvoyé un colis qui est arrivé vide chez eux et c’est encore moi qui me suis faite traiter de voleuse, heureusement avec le poids du colis et la preuve de la poste j’ai pu prouver ma bonne foi. Et le vidéo projecteur qui se balade depuis un mois et demi, il a dû être ramassé par un employé, je ne vois pas pourquoi il n’aurait pas été traité depuis le temps.Amazon n’a plus rien à voir avec ce qu’ils étaient et je ne suis pas étonnée de voir leur notation actuelle alors qu’ils étaient au top niveau il y a une dizaine d’années. Continuez de traiter vos clients comme des neuneus Amazon, il n’y a vraiment plus de quoi se vanter de votre service client. Au contraire il vous fait honte. J’ai stoppé mon abonnement prime que j’avais depuis des années et je ne commanderai que des bricoles quand j’ai besoin. Et j’espère que tous les clients traités comme moi vont en faire autant. Ils ne méritent plus notre clientèle et notre confiance.2 novembre : j’ai eu 2 personnes du SAV très sympas par rapport à la Kindle. Une mise à jour devrait être proposée assez rapidement. Dommage que tous les conseillers ne sont pas comme ces 2 personnes, ceux ci donnent en tous cas une meilleure image de la marque. Il n’en reste pas moins que je n’ai toujours pas de remboursement pour ma commande retournée le 16 septembre et que je n’ose plus commander des articles chers de peur d’avoir à les retourner.",31 octobre 2024
